NNP, Finmeccanica/NNP, 0.001, 0.00015048154093097913
NNP, S.p/NNP, 0.0005, 0.00010032605969400552
NNP, Wickliffe/NNP, 0.0005, 0.00010032605969400552
NNP, Ohio/NNP, 0.0005, 0.00010032605969400552
NNP, Congress/NNP, 0.0015, 0.00020063199077092843
NNP, House/NNP, 0.002, 0.0002507774099709098
NNP, Senate/NNP, 0.001, 0.00015048154093097913
NNP, Clark/NNP, 0.0005, 0.00010032605969400552
NNP, J./NNP, 0.001, 0.00015048154093097913
NNP, Vitulli/NNP, 0.001, 0.00015048154093097913
NNP, Mazda/NNP, 0.001, 0.00015048154093097913
NNP, Motor/NNP, 0.001, 0.00015048154093097913
NNP, Corp/NNP, 0.0015, 0.00020063199077092843
NNP, Chrysler/NNP, 0.0015, 0.00020063199077092843
NNP, Boca/NNP, 0.001, 0.00015048154093097913
NNP, Raton/NNP, 0.0005, 0.00010032605969400552
NNP, Hot/NNP, 0.0005, 0.00010032605969400552
NNP, Springs/NNP, 0.0005, 0.00010032605969400552
NNP, Association/NNP, 0.003, 0.00035105315947843533
NNP, Manufacturers/NNP, 0.0005, 0.00010032605969400552
NNP, Hoosier/NNP, 0.0005, 0.00010032605969400552
NNP, Indianapolis/NNP, 0.002, 0.0002507774099709098
NNP, Rust/NNP, 0.0005, 0.00010032605969400552
NNP, Belt/NNP, 0.0005, 0.00010032605969400552
NNP, Du/NNP, 0.0005, 0.00010032605969400552
NNP, Pont/NNP, 0.0005, 0.00010032605969400552
NNP, Maytag/NNP, 0.0005, 0.00010032605969400552
NNP, Trojan/NNP, 0.0005, 0.00010032605969400552
NNP, Steel/NNP, 0.0005, 0.00010032605969400552
NNP, Valley/NNP, 0.0005, 0.00010032605969400552
NNP, Queen/NNP, 0.0005, 0.00010032605969400552
NNP, Cheese/NNP, 0.0005, 0.00010032605969400552
NNP, Factory/NNP, 0.0005, 0.00010032605969400552
NNP, Mayor/NNP, 0.0005, 0.00010032605969400552
NNP, William/NNP, 0.001, 0.00015048154093097913
NNP, H./NNP, 0.0005, 0.00010032605969400552
NNP, Hudnut/NNP, 0.0005, 0.00010032605969400552
NNP, III/NNP, 0.0005, 0.00010032605969400552
NNP, Symphony/NNP, 0.0005, 0.00010032605969400552
NNP, Orchestra/NNP, 0.0005, 0.00010032605969400552
NNP, Victor/NNP, 0.0005, 0.00010032605969400552
NNP, Borge/NNP, 0.0005, 0.00010032605969400552
NNP, Speedway/NNP, 0.0005, 0.00010032605969400552
NNP, Fortune/NNP, 0.0005, 0.00010032605969400552
NNP, Indiana/NNP, 0.001, 0.00015048154093097913
NNP, Roof/NNP, 0.0005, 0.00010032605969400552
NNP, February/NNP, 0.001, 0.00015048154093097913
NNP, South/NNP, 0.0145, 0.0015027801432650402
NNP, Korea/NNP, 0.0085, 0.0009022104155180192
NNP, October/NNP, 0.008, 0.0008521303258145364
NNP, Wednesday/NNP, 0.0005, 0.00010032605969400552
NNP, Trade/NNP, 0.002, 0.0002507774099709098
NNP, Industry/NNP, 0.0005, 0.00010032605969400552
NNP, Ministry/NNP, 0.001, 0.00015048154093097913
NNP, January/NNP, 0.002, 0.0002507774099709098
NNP, Newsweek/NNP, 0.005, 0.000551544324107501
NNP, Time/NNP, 0.004, 0.00045130879550697023
NNP, Washington/NNP, 0.004, 0.00045130879550697023
NNP, Post/NNP, 0.0005, 0.00010032605969400552
NNP, Warner/NNP, 0.0005, 0.00010032605969400552
NNP, Mortimer/NNP, 0.0005, 0.00010032605969400552
NNP, B./NNP, 0.001, 0.00015048154093097913
NNP, Zuckerman/NNP, 0.0005, 0.00010032605969400552
NNP, News/NNP, 0.002, 0.0002507774099709098
NNP, World/NNP, 0.004, 0.00045130879550697023
NNP, Alan/NNP, 0.001, 0.00015048154093097913
NNP, Spoon/NNP, 0.0015, 0.00020063199077092843
NNP, mid-October/NNP, 0.0005, 0.00010032605969400552
NNP, Circulation/NNP, 0.0005, 0.00010032605969400552
NNP, Credit/NNP, 0.0005, 0.00010032605969400552
NNP, Plan/NNP, 0.0005, 0.00010032605969400552
NNP, Publishers/NNP, 0.0005, 0.00010032605969400552
NNP, Information/NNP, 0.0005, 0.00010032605969400552
NNP, Bureau/NNP, 0.001, 0.00015048154093097913
NNP, Audit/NNP, 0.0005, 0.00010032605969400552
NNP, Circulations/NNP, 0.0005, 0.00010032605969400552
NNP, Electric/NNP, 0.0025, 0.00030091779928782786
NNP, System/NNP, 0.001, 0.00015048154093097913
NNP, Public/NNP, 0.001, 0.00015048154093097913
NNP, Service/NNP, 0.0005, 0.00010032605969400552
NNP, Hampshire/NNP, 0.004, 0.00045130879550697023
NNP, United/NNP, 0.0015, 0.00020063199077092843
NNP, Illuminating/NNP, 0.0015, 0.00020063199077092843
NNP, Northeast/NNP, 0.0025, 0.00030091779928782786
NNP, Utilities/NNP, 0.0005, 0.00010032605969400552
NNP, PS/NNP, 0.0035, 0.00040118349129933303
NNP, Westborough/NNP, 0.0005, 0.00010032605969400552
NNP, Haven/NNP, 0.0005, 0.00010032605969400552
NNP, Conn./NNP, 0.0005, 0.00010032605969400552
NNP, Hartford/NNP, 0.0005, 0.00010032605969400552
NNP, Conn/NNP, 0.001, 0.00015048154093097913
NNP, Manchester/NNP, 0.0005, 0.00010032605969400552
NNP, N.H./NNP, 0.0005, 0.00010032605969400552
NNP, John/NNP, 0.0025, 0.00030091779928782786
NNP, Rowe/NNP, 0.001, 0.00015048154093097913
NNP, Wilbur/NNP, 0.0005, 0.00010032605969400552
NNP, Ross/NNP, 0.001, 0.00015048154093097913
NNP, Jr./NNP, 0.001, 0.00015048154093097913
NNP, Rothschild/NNP, 0.0005, 0.00010032605969400552
NNP, Federal/NNP, 0.0015, 0.00020063199077092843
NNP, Regulatory/NNP, 0.0005, 0.00010032605969400552
NNP, Commission/NNP, 0.002, 0.0002507774099709098
NNP, FERC/NNP, 0.0005, 0.00010032605969400552
NNP, York/NNP, 0.0075, 0.0008020452152990125
NNP, Stock/NNP, 0.002, 0.0002507774099709098
NNP, Exchange/NNP, 0.0025, 0.00030091779928782786
NNP, Norman/NNP, 0.0005, 0.00010032605969400552
NNP, Ricken/NNP, 0.0005, 0.00010032605969400552
NNP, Toys/NNPS, 0.0005, 0.00010032605969400552
NNP, R/NNP, 0.0005, 0.00010032605969400552
NNP, Us/NNP, 0.0005, 0.00010032605969400552
NNP, Frederick/NNP, 0.0005, 0.00010032605969400552
NNP, Deane/NNP, 0.0005, 0.00010032605969400552
NNP, Signet/NNP, 0.0005, 0.00010032605969400552
NNP, Banking/NNP, 0.0005, 0.00010032605969400552
NNP, Daniel/NNP, 0.0005, 0.00010032605969400552
NNP, M./NNP, 0.001, 0.00015048154093097913
NNP, Rexinger/NNP, 0.0005, 0.00010032605969400552
NNP, Circuit/NNP, 0.0005, 0.00010032605969400552
NNP, City/NNP, 0.003, 0.00035105315947843533
NNP, Robert/NNP, 0.003, 0.00035105315947843533
NNP, R./NNP, 0.002, 0.0002507774099709098
NNP, Glauber/NNP, 0.0005, 0.00010032605969400552
NNP, Commonwealth/NNP, 0.0065, 0.0007018599288113501
NNP, Edison/NNP, 0.009, 0.0009522854851643945
NNP, Illinois/NNP, 0.0015, 0.00020063199077092843
NNP, Commerce/NNP, 0.004, 0.00045130879550697023
NNP, Judge/NNP, 0.0035, 0.00040118349129933303
NNP, Richard/NNP, 0.001, 0.00015048154093097913
NNP, Curry/NNP, 0.0035, 0.00040118349129933303
NNP, April/NNP, 0.001, 0.00015048154093097913
NNP, Feb./NNP, 0.0005, 0.00010032605969400552
NNP, Dec./NNP, 0.0005, 0.00010032605969400552
NNP, Byron/NNP, 0.001, 0.00015048154093097913
NNP, Rockford/NNP, 0.0005, 0.00010032605969400552
NNP, Ill./NNP, 0.0005, 0.00010032605969400552
NNP, Supreme/NNP, 0.0005, 0.00010032605969400552
NNP, Court/NNP, 0.001, 0.00015048154093097913
NNP, Appellate/NNP, 0.0005, 0.00010032605969400552
NNP, Braidwood/NNP, 0.0015, 0.00020063199077092843
NNP, LaSalle/NNP, 0.0005, 0.00010032605969400552
NNP, I/NNP, 0.001, 0.00015048154093097913
NNP, Japan/NNP, 0.017, 0.0017528044871794872
NNP, Automobile/NNP, 0.0005, 0.00010032605969400552
NNP, Dealers/NNPS, 0.0005, 0.00010032605969400552
NNP, September/NNP, 0.009, 0.0009522854851643945
NNP, March/NNP, 0.002, 0.0002507774099709098
NNP, Texas/NNP, 0.0015, 0.00020063199077092843
NNP, Instruments/NNPS, 0.001, 0.00015048154093097913
NNP, Chinchon/NNP, 0.0005, 0.00010032605969400552
NNP, Seoul/NNP, 0.0015, 0.00020063199077092843
NNP, Cray/NNP, 0.017, 0.0017528044871794872
NNP, Computer/NNP, 0.006, 0.0006517597513285871
NNP, Seymour/NNP, 0.002, 0.0002507774099709098
NNP, Securities/NNPS, 0.001, 0.00015048154093097913
NNP, Research/NNP, 0.007, 0.0007519550832163625
NNP, Cray-3/NNP, 0.004, 0.00045130879550697023
NNP, May/NNP, 0.001, 0.00015048154093097913
NNP, Gregory/NNP, 0.001, 0.00015048154093097913
NNP, Barnum/NNP, 0.0015, 0.00020063199077092843
NNP, Gary/NNP, 0.0015, 0.00020063199077092843
NNP, P./NNP, 0.001, 0.00015048154093097913
NNP, Smaby/NNP, 0.001, 0.00015048154093097913
NNP, Group/NNP, 0.0015, 0.00020063199077092843
NNP, Minneapolis/NNP, 0.0005, 0.00010032605969400552
NNP, SEC/NNP, 0.0005, 0.00010032605969400552
NNP, Business/NNP, 0.0015, 0.00020063199077092843
NNP, Machines/NNPS, 0.0005, 0.00010032605969400552
NNP, Hitachi/NNP, 0.0005, 0.00010032605969400552
NNP, NEC/NNP, 0.0005, 0.00010032605969400552
NNP, Fujitsu/NNP, 0.0005, 0.00010032605969400552
NNP, Ltd/NNP, 0.001, 0.00015048154093097913
NNP, Nasdaq/NNP, 0.0005, 0.00010032605969400552
NNP, Colorado/NNP, 0.0005, 0.00010032605969400552
NNP, Springs/NNPS, 0.0005, 0.00010032605969400552
NNP, Colo./NNP, 0.0005, 0.00010032605969400552
NNP, Messrs./NNP, 0.0005, 0.00010032605969400552
NNP, Neil/NNP, 0.0005, 0.00010032605969400552
NNP, Davenport/NNP, 0.0005, 0.00010032605969400552
NNP, Joseph/NNP, 0.001, 0.00015048154093097913
NNP, Blanchard/NNP, 0.0005, 0.00010032605969400552
NNP, Malcolm/NNP, 0.0005, 0.00010032605969400552
NNP, Hammerton/NNP, 0.0005, 0.00010032605969400552
NNP, Douglas/NNP, 0.002, 0.0002507774099709098
NNP, Wheeland/NNP, 0.0005, 0.00010032605969400552
NNP, Stevens/NNP, 0.001, 0.00015048154093097913
NNP, Donald/NNP, 0.0005, 0.00010032605969400552
NNP, Pardus/NNP, 0.0005, 0.00010032605969400552
NNP, Arthur/NNP, 0.0005, 0.00010032605969400552
NNP, Hatch/NNP, 0.001, 0.00015048154093097913
NNP, Eastern/NNP, 0.002, 0.0002507774099709098
NNP, Carney/NNP, 0.0005, 0.00010032605969400552
NNP, Tassinari/NNP, 0.0005, 0.00010032605969400552
NNP, Utilities/NNPS, 0.0005, 0.00010032605969400552
NNP, Taiwan/NNP, 0.0025, 0.00030091779928782786
NNP, Saudi/NNP, 0.0015, 0.00020063199077092843
NNP, Arabia/NNP, 0.0015, 0.00020063199077092843
NNP, China/NNP, 0.001, 0.00015048154093097913
NNP, Thailand/NNP, 0.0025, 0.00030091779928782786
NNP, India/NNP, 0.0005, 0.00010032605969400552
NNP, Brazil/NNP, 0.0005, 0.00010032605969400552
NNP, Mexico/NNP, 0.0015, 0.00020063199077092843
NNP, Representative/NNP, 0.001, 0.00015048154093097913
NNP, Carla/NNP, 0.001, 0.00015048154093097913
NNP, Hills/NNP, 0.004, 0.00045130879550697023
NNP, Mrs./NNP, 0.0235, 0.002402282168059657
NNP, Taipei/NNP, 0.0005, 0.00010032605969400552
NNP, Italy/NNP, 0.0005, 0.00010032605969400552
NNP, Canada/NNP, 0.0015, 0.00020063199077092843
NNP, Greece/NNP, 0.0005, 0.00010032605969400552
NNP, Spain/NNP, 0.0015, 0.00020063199077092843
NNP, Hoffman/NNP, 0.0005, 0.00010032605969400552
NNP, Turkey/NNP, 0.001, 0.00015048154093097913
NNP, Malaysia/NNP, 0.003, 0.00035105315947843533
NNP, Argentina/NNP, 0.001, 0.00015048154093097913
NNP, Economy/NNP, 0.0005, 0.00010032605969400552
NNP, Minister/NNP, 0.002, 0.0002507774099709098
NNP, Nestor/NNP, 0.0005, 0.00010032605969400552
NNP, Rapanelli/NNP, 0.002, 0.0002507774099709098
NNP, Latin/NNP, 0.0005, 0.00010032605969400552
NNP, American/NNP, 0.0005, 0.00010032605969400552
NNP, Miguel/NNP, 0.0005, 0.00010032605969400552
NNP, Alurralde/NNP, 0.0005, 0.00010032605969400552
NNP, Assistant/NNP, 0.0005, 0.00010032605969400552
NNP, Secretary/NNP, 0.001, 0.00015048154093097913
NNP, David/NNP, 0.0035, 0.00040118349129933303
NNP, Mulford/NNP, 0.0005, 0.00010032605969400552
NNP, Carlos/NNP, 0.0015, 0.00020063199077092843
NNP, Carballo/NNP, 0.0005, 0.00010032605969400552
NNP, President/NNP, 0.0015, 0.00020063199077092843
NNP, Menem/NNP, 0.0005, 0.00010032605969400552
NNP, The/NNP, 0.0005, 0.00010032605969400552
NNP, Wall/NNP, 0.002, 0.0002507774099709098
NNP, Street/NNP, 0.002, 0.0002507774099709098
NNP, Apple/NNP, 0.0025, 0.00030091779928782786
NNP, II/NNP, 0.004, 0.00045130879550697023
NNP, Commodore/NNP, 0.0005, 0.00010032605969400552
NNP, Pet/NNP, 0.0005, 0.00010032605969400552
NNP, Tandy/NNP, 0.0005, 0.00010032605969400552
NNP, TRS-80/NNP, 0.0005, 0.00010032605969400552
NNP, Stephen/NNP, 0.0015, 0.00020063199077092843
NNP, Wozniak/NNP, 0.0005, 0.00010032605969400552
NNP, Steven/NNP, 0.0005, 0.00010032605969400552
NNP, Jobs/NNP, 0.0005, 0.00010032605969400552
NNP, Homebrew/NNP, 0.0005, 0.00010032605969400552
NNP, Club/NNP, 0.0005, 0.00010032605969400552
NNP, Altair/NNP, 0.0005, 0.00010032605969400552
NNP, Sol/NNP, 0.0005, 0.00010032605969400552
NNP, IMSAI/NNP, 0.0005, 0.00010032605969400552
NNP, Gates/NNP, 0.001, 0.00015048154093097913
NNP, Paul/NNP, 0.001, 0.00015048154093097913
NNP, Allen/NNP, 0.0005, 0.00010032605969400552
NNP, IBM/NNP, 0.001, 0.00015048154093097913
NNP, F./NNP, 0.0005, 0.00010032605969400552
NNP, Shugart/NNP, 0.0005, 0.00010032605969400552
NNP, Seagate/NNP, 0.0005, 0.00010032605969400552
NNP, Technology/NNP, 0.001, 0.00015048154093097913
NNP, Dennis/NNP, 0.0005, 0.00010032605969400552
NNP, Hayes/NNP, 0.0005, 0.00010032605969400552
NNP, Dale/NNP, 0.0005, 0.00010032605969400552
NNP, Heatherington/NNP, 0.0005, 0.00010032605969400552
NNP, Atlanta/NNP, 0.0005, 0.00010032605969400552
NNP, F.H./NNP, 0.0005, 0.00010032605969400552
NNP, Faulding/NNP, 0.0015, 0.00020063199077092843
NNP, Moleculon/NNP, 0.0015, 0.00020063199077092843
NNP, Kalipharma/NNP, 0.001, 0.00015048154093097913
NNP, Purepac/NNP, 0.0005, 0.00010032605969400552
NNP, Australia/NNP, 0.002, 0.0002507774099709098
NNP, Bass/NNP, 0.0005, 0.00010032605969400552
NNP, Strait/NNP, 0.0005, 0.00010032605969400552
NNP, Whiting/NNP, 0.002, 0.0002507774099709098
NNP, Esso/NNP, 0.001, 0.00015048154093097913
NNP, Exxon/NNP, 0.0005, 0.00010032605969400552
NNP, Broken/NNP, 0.0005, 0.00010032605969400552
NNP, Hill/NNP, 0.0005, 0.00010032605969400552
NNP, Pty./NNP, 0.0005, 0.00010032605969400552
NNP, Perch/NNP, 0.0005, 0.00010032605969400552
NNP, Dolphin/NNP, 0.0005, 0.00010032605969400552
NNP, Seahorse/NNP, 0.0005, 0.00010032605969400552
NNP, Tarwhine/NNP, 0.0005, 0.00010032605969400552
NNP, R.P./NNP, 0.001, 0.00015048154093097913
NNP, Scherer/NNP, 0.001, 0.00015048154093097913
NNP, Southern/NNP, 0.0015, 0.00020063199077092843
NNP, Optical/NNP, 0.001, 0.00015048154093097913
NNP, Thomas/NNP, 0.001, 0.00015048154093097913
NNP, Sloan/NNP, 0.0005, 0.00010032605969400552
NNP, Shearson/NNP, 0.0005, 0.00010032605969400552
NNP, Lehman/NNP, 0.0005, 0.00010032605969400552
NNP, Hutton/NNP, 0.0005, 0.00010032605969400552
NNP, White/NNP, 0.001, 0.00015048154093097913
NNP, Bush/NNP, 0.001, 0.00015048154093097913
NNP, Virgin/NNP, 0.001, 0.00015048154093097913
NNP, Islands/NNPS, 0.001, 0.00015048154093097913
NNP, Timex/NNP, 0.0015, 0.00020063199077092843
NNP, Generalized/NNP, 0.0005, 0.00010032605969400552
NNP, Preferences/NNPS, 0.0005, 0.00010032605969400552
NNP, Philippines/NNP, 0.001, 0.00015048154093097913
NNP, Magna/NNP, 0.004, 0.00045130879550697023
NNP, McAlpine/NNP, 0.002, 0.0002507774099709098
NNP, Frank/NNP, 0.0015, 0.00020063199077092843
NNP, Stronach/NNP, 0.0025, 0.00030091779928782786
NNP, Akerfeldt/NNP, 0.0005, 0.00010032605969400552
NNP, Class/NNP, 0.0005, 0.00010032605969400552
NNP, A/NNP, 0.0005, 0.00010032605969400552
NNP, Parliament/NNP, 0.001, 0.00015048154093097913
NNP, Manfred/NNP, 0.0005, 0.00010032605969400552
NNP, Gingl/NNP, 0.0005, 0.00010032605969400552
NNP, Lord/NNP, 0.0005, 0.00010032605969400552
NNP, Chilver/NNP, 0.0005, 0.00010032605969400552
NNP, English/NNP, 0.0005, 0.00010032605969400552
NNP, Clays/NNP, 0.0005, 0.00010032605969400552
NNP, Mortgage/NNP, 0.001, 0.00015048154093097913
NNP, Fannie/NNP, 0.0015, 0.00020063199077092843
NNP, Mae/NNP, 0.0015, 0.00020063199077092843
NNP, O./NNP, 0.0005, 0.00010032605969400552
NNP, Maxwell/NNP, 0.001, 0.00015048154093097913
NNP, France/NNP, 0.0015, 0.00020063199077092843
NNP, Hong/NNP, 0.0015, 0.00020063199077092843
NNP, Kong/NNP, 0.0015, 0.00020063199077092843
NNP, Blackstone/NNP, 0.0005, 0.00010032605969400552
NNP, Goldman/NNP, 0.0015, 0.00020063199077092843
NNP, Sachs/NNP, 0.0015, 0.00020063199077092843
NNP, Daiwa/NNP, 0.0005, 0.00010032605969400552
NNP, Co/NNP, 0.0005, 0.00010032605969400552
NNP, London/NNP, 0.001, 0.00015048154093097913
NNP, L./NNP, 0.0005, 0.00010032605969400552
NNP, Pate/NNP, 0.0005, 0.00010032605969400552
NNP, LTV/NNP, 0.0005, 0.00010032605969400552
NNP, Bankruptcy/NNP, 0.0005, 0.00010032605969400552
NNP, Code/NNP, 0.0005, 0.00010032605969400552
NNP, Montedison/NNP, 0.001, 0.00015048154093097913
NNP, S.p.A./NNP, 0.0005, 0.00010032605969400552
NNP, Acquisition/NNP, 0.0005, 0.00010032605969400552
NNP, Erbamont/NNP, 0.0005, 0.00010032605969400552
NNP, Netherlands/NNPS, 0.0005, 0.00010032605969400552
NNP, November/NNP, 0.0005, 0.00010032605969400552
NNP, Finance/NNP, 0.0015, 0.00020063199077092843
NNP, Bank/NNP, 0.002, 0.0002507774099709098
NNP, June/NNP, 0.0005, 0.00010032605969400552
NNP, Charles/NNP, 0.0015, 0.00020063199077092843
NNP, E./NNP, 0.0005, 0.00010032605969400552
NNP, Simon/NNP, 0.0005, 0.00010032605969400552
NNP, Chile/NNP, 0.0005, 0.00010032605969400552
NNP, Austria/NNP, 0.0005, 0.00010032605969400552
NNP, Portugal/NNP, 0.0005, 0.00010032605969400552
NNP, Philippine/NNP, 0.0005, 0.00010032605969400552
NNP, Corazon/NNP, 0.0005, 0.00010032605969400552
NNP, Aquino/NNP, 0.0005, 0.00010032605969400552
NNP, the/NNP, 0.0005, 0.00010032605969400552
NNP, Big/NNP, 0.0005, 0.00010032605969400552
NNP, Board/NNP, 0.0025, 0.00030091779928782786
NNP, Guinea/NNP, 0.0005, 0.00010032605969400552
NNP, George/NNP, 0.0005, 0.00010032605969400552
NNP, Foot/NNP, 0.0015, 0.00020063199077092843
NNP, Newgate/NNP, 0.001, 0.00015048154093097913
NNP, Management/NNP, 0.001, 0.00015048154093097913
NNP, Associates/NNP, 0.0005, 0.00010032605969400552
NNP, Northampton/NNP, 0.0005, 0.00010032605969400552
NNP, Mass/NNP, 0.0005, 0.00010032605969400552
NNP, Michael/NNP, 0.001, 0.00015048154093097913
NNP, Porter/NNP, 0.002, 0.0002507774099709098
NNP, Smith/NNP, 0.001, 0.00015048154093097913
NNP, Barney/NNP, 0.001, 0.00015048154093097913
NNP, Harris/NNP, 0.0005, 0.00010032605969400552
NNP, Upham/NNP, 0.0005, 0.00010032605969400552
NNP, Oct./NNP, 0.0005, 0.00010032605969400552
NNP, Asia/NNP, 0.0065, 0.0007018599288113501
NNP, Europe/NNP, 0.001, 0.00015048154093097913
NNP, ADRs/NNPS, 0.0005, 0.00010032605969400552
NNP, Soviet/NNP, 0.0005, 0.00010032605969400552
NNP, Union/NNP, 0.0005, 0.00010032605969400552
NNP, Moscow/NNP, 0.0015, 0.00020063199077092843
NNP, State/NNP, 0.003, 0.00035105315947843533
NNP, Department/NNP, 0.005, 0.000551544324107501
NNP, Foreign/NNP, 0.0005, 0.00010032605969400552
NNP, Economic/NNP, 0.0005, 0.00010032605969400552
NNP, Affairs/NNP, 0.001, 0.00015048154093097913
NNP, Kerensky/NNP, 0.0005, 0.00010032605969400552
NNP, Johnson/NNP, 0.001, 0.00015048154093097913
NNP, Debt/NNP, 0.0005, 0.00010032605969400552
NNP, Default/NNP, 0.0005, 0.00010032605969400552
NNP, Act/NNP, 0.002, 0.0002507774099709098
NNP, Monetary/NNP, 0.001, 0.00015048154093097913
NNP, U.S.S.R./NNP, 0.0005, 0.00010032605969400552
NNP, War/NNP, 0.0015, 0.00020063199077092843
NNP, Purchasing/NNP, 0.0005, 0.00010032605969400552
NNP, Kenneth/NNP, 0.0005, 0.00010032605969400552
NNP, Mayland/NNP, 0.0005, 0.00010032605969400552
NNP, Society/NNP, 0.0005, 0.00010032605969400552
NNP, Cleveland/NNP, 0.0005, 0.00010032605969400552
NNP, Reserve/NNP, 0.0005, 0.00010032605969400552
NNP, Elliott/NNP, 0.0005, 0.00010032605969400552
NNP, Platt/NNP, 0.0005, 0.00010032605969400552
